Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Bike Cadence,Max Bike Cadence,Avg Speed,Max Speed,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg Bike Cadence,Max Bike Cadence,Normalized Power® (NP®),Training Stress Score®,Max Avg Power (20 min),Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Distance,Total Descent,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Cycling,2023-08-24 05:49:19,false,"Des Moines Cycling","22.40","477","01:02:50","135","169","--","--","21.4","31.8","77","37","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:07.70","5","0.0","22.40","37","01:02:45","01:04:05","237","292"
Cycling,2023-08-23 17:48:04,false,"Des Moines Cycling","23.75","570","00:49:45","164","184","--","--","28.6","38.4","24","27","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:45.03","5","0.0","23.75","27","00:49:00","00:50:24","237","249"
Cycling,2023-08-23 15:27:49,false,"Urbandale Cycling","21.87","493","00:49:43","148","179","--","--","26.4","43.6","37","83","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:56.77","5","0.0","21.87","83","00:47:44","00:50:53","238","292"
Cycling,2023-08-23 06:13:58,false,"Des Moines Cycling","21.71","531","00:50:36","154","177","--","--","25.7","40.1","71","31","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:45.62","5","0.0","21.71","31","00:48:58","00:50:36","238","292"
Cycling,2023-08-22 17:23:47,false,"Des Moines Cycling","21.03","478","00:43:29","158","183","--","--","29.0","40.9","22","23","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:38.84","5","0.0","21.03","23","00:43:04","00:43:29","238","249"
Cycling,2023-08-22 15:57:58,false,"Urbandale Cycling","20.58","527","00:48:15","158","181","--","--","25.6","41.5","39","85","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:55.90","5","0.0","20.58","85","00:48:02","00:50:53","238","292"
Cycling,2023-08-21 16:56:03,false,"Urbandale Cycling","21.79","523","00:54:44","145","168","--","--","23.9","41.2","51","97","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:26.71","5","0.0","21.79","97","00:52:55","00:54:44","238","292"
Cycling,2023-08-21 05:54:01,false,"Des Moines Cycling","21.76","399","00:57:03","129","159","--","--","22.9","36.7","68","26","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","04:35.93","5","0.0","21.76","26","00:55:34","00:57:16","237","292"
Gravel/Unpaved Cycling,2023-08-19 08:22:11,false,"Des Moines Gravel/Unpaved Cycling","119.76","3,469","04:28:11","0","0","--","--","26.8","49.8","405","402","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","21.0","0:00","No","04:28:10.72","1","36.0","119.76","402","04:26:17","04:55:18","273","346"
Cycling,2023-08-17 06:02:24,false,"Des Moines Cycling","17.52","379","00:49:08","133","169","--","--","21.4","33.6","205","86","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:33.78","4","0.0","17.52","86","00:48:42","00:51:03","174","299"
Cycling,2023-08-16 16:52:16,false,"Urbandale Cycling","21.80","552","00:53:06","151","167","--","--","24.6","41.6","46","91","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:58.42","5","0.0","21.80","91","00:51:56","00:53:25","238","292"
Cycling,2023-08-16 05:47:18,false,"Des Moines Cycling","21.27","491","00:51:11","144","169","--","--","24.9","39.2","80","39","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:48.19","5","0.0","21.27","39","00:51:09","00:51:23","238","292"
Cycling,2023-08-15 16:30:53,false,"Urbandale Cycling","21.94","492","00:55:23","140","186","--","--","23.8","39.0","44","89","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:11.11","5","0.0","21.94","89","00:53:27","00:56:00","238","292"
Cycling,2023-08-15 06:04:58,false,"Des Moines Cycling","18.49","344","00:51:11","124","157","--","--","21.7","32.9","108","64","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","10:23.08","4","0.0","18.49","64","00:50:49","00:51:11","246","298"
Cycling,2023-08-14 16:04:32,false,"Urbandale Cycling","21.88","429","00:48:34","140","161","--","--","27.0","37.6","44","90","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:34.70","5","0.0","21.88","90","00:47:45","00:50:12","238","292"
Cycling,2023-08-14 06:42:01,false,"Des Moines Cycling","21.26","457","00:50:40","138","165","--","--","25.2","36.5","75","35","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:53.38","5","0.0","21.26","35","00:50:28","00:51:18","238","292"
Cycling,2023-08-13 13:04:44,false,"Des Moines Cycling","38.80","672","01:19:15","139","176","--","--","29.4","39.8","76","73","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","08:02.50","8","0.0","38.80","73","01:18:47","01:37:19","237","299"
Cycling,2023-08-12 11:30:23,false,"Story City Cycling","80.83","1,515","03:41:18","139","161","--","--","21.9","43.8","180","242","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:44.26","17","0.0","80.83","242","03:40:41","03:56:25","238","317"
Cycling,2023-08-12 06:44:58,false,"Des Moines Cycling","81.41","1,364","03:50:57","128","154","--","--","21.2","40.7","225","166","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:50.70","17","0.0","81.41","166","03:49:25","04:18:27","238","317"
Cycling,2023-08-11 19:34:32,false,"Des Moines Cycling","10.19","244","00:21:43","158","180","--","--","28.2","35.4","92","94","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:37.66","3","0.0","10.19","94","00:21:33","00:24:29","237","326"
Cycling,2023-08-11 16:07:19,false,"Urbandale Cycling","21.89","464","00:48:53","143","169","--","--","26.9","43.7","39","85","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:29.89","5","0.0","21.89","85","00:48:05","00:49:27","238","292"
Cycling,2023-08-11 06:24:50,false,"Des Moines Cycling","21.24","406","00:50:19","131","162","--","--","25.3","39.6","69","26","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:33.38","5","0.0","21.24","26","00:49:56","00:50:19","238","292"
Cycling,2023-08-10 20:58:36,false,"Windsor Heights Cycling","11.19","271","00:37:03","128","155","--","--","18.1","37.9","70","57","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","08:07.65","3","0.0","11.19","57","00:31:02","00:37:03","247","298"
Cycling,2023-08-10 06:21:33,false,"Des Moines Cycling","22.44","632","00:59:33","153","178","--","--","22.6","33.3","71","119","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:47.04","5","0.0","22.44","119","00:59:09","00:59:33","237","337"
Cycling,2023-08-09 17:00:05,false,"Urbandale Cycling","22.43","522","00:50:09","147","173","--","--","26.8","44.7","33","78","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:25.13","5","0.0","22.43","78","00:49:23","00:50:40","238","292"
Cycling,2023-08-09 06:00:39,false,"Des Moines Cycling","22.54","412","00:57:02","127","153","--","--","23.7","36.7","95","54","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:17.17","5","0.0","22.54","54","00:55:57","00:58:11","226","292"
Cycling,2023-08-08 18:29:54,false,"Johnston Cycling","16.06","405","00:40:55","145","161","--","--","23.6","35.6","34","44","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:52.41","4","0.0","16.06","44","00:40:22","00:40:55","238","258"
Cycling,2023-08-08 06:17:09,false,"Des Moines Cycling","22.41","625","01:02:44","137","168","--","--","21.4","29.2","387","343","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:45.23","5","0.0","22.41","343","01:02:18","01:03:02","237","412"
Cycling,2023-08-07 17:02:31,false,"Urbandale Cycling","22.73","537","00:52:15","136","161","--","--","26.1","40.6","37","82","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:59.51","5","0.0","22.73","82","00:52:02","00:52:15","237","292"
Cycling,2023-08-07 05:45:40,false,"Des Moines Cycling","22.51","632","00:59:56","141","159","--","--","22.5","34.8","82","46","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:55.99","5","0.0","22.51","46","00:59:17","00:59:56","221","292"
Cycling,2023-08-05 15:02:32,false,"Des Moines Cycling","19.25","659","01:14:45","133","161","--","--","15.5","35.1","111","73","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","13:47.09","4","0.0","19.25","73","00:57:54","01:16:00","239","298"
Cycling,2023-08-05 12:23:41,false,"Urbandale Cycling","24.15","749","01:33:31","130","160","--","--","15.5","34.2","84","103","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","15:34.41","5","0.0","24.15","103","01:20:46","01:33:31","237","292"
Cycling,2023-08-05 11:04:08,false,"Des Moines Cycling","19.68","646","00:59:23","142","162","--","--","19.9","30.3","65","23","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","14:11.25","4","0.0","19.68","23","00:58:21","00:59:23","238","299"
Cycling,2023-08-04 16:54:30,false,"Windsor Heights Cycling","11.70","334","00:32:31","137","167","--","--","21.6","27.8","24","25","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:15.55","3","0.0","11.70","25","00:31:20","00:32:31","238","251"
Cycling,2023-08-04 06:18:30,false,"Des Moines Cycling","21.35","661","00:55:54","150","176","--","--","22.9","36.2","81","37","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:26.33","5","0.0","21.35","37","00:55:22","00:55:54","237","292"
Cycling,2023-08-03 18:02:46,false,"Urbandale Cycling","22.49","688","01:01:41","143","161","--","--","21.9","36.5","68","98","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","08:36.30","5","0.0","22.49","98","00:59:15","01:03:18","238","292"
Cycling,2023-08-03 05:54:09,false,"Des Moines Cycling","21.85","545","01:11:19","122","148","--","--","18.4","28.4","69","23","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:26.80","5","0.0","21.85","23","01:01:45","01:13:07","237","292"
Cycling,2023-08-02 15:37:29,false,"Urbandale Cycling","20.96","461","00:49:02","130","156","--","--","25.6","40.8","19","71","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:32.40","5","0.0","20.96","71","00:48:44","00:49:02","238","292"
Cycling,2023-08-02 05:23:03,false,"Des Moines Cycling","21.46","554","00:54:43","137","170","--","--","23.5","36.8","77","73","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:23.95","5","0.0","21.46","73","00:54:24","00:54:43","238","292"
Cycling,2023-08-01 16:03:38,false,"Urbandale Cycling","21.57","497","00:52:15","131","164","--","--","24.8","37.5","34","80","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","04:44.78","5","0.0","21.57","80","00:52:08","00:52:15","238","292"
Cycling,2023-08-01 06:11:08,false,"Des Moines Cycling","21.21","465","00:54:34","127","154","--","--","23.3","30.4","75","28","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:07.74","5","0.0","21.21","28","00:54:05","00:54:34","238","291"
Cycling,2023-07-21 14:53:23,false,"Urbandale Cycling","21.37","388","00:50:18","123","156","--","--","25.5","39.1","36","78","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:50.73","5","0.0","21.37","78","00:49:15","00:50:18","238","292"
Cycling,2023-07-21 06:22:06,false,"Des Moines Cycling","21.26","478","00:53:19","132","157","--","--","23.9","36.8","115","73","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:56.07","5","0.0","21.26","73","00:53:10","00:53:19","238","292"
Cycling,2023-07-20 21:07:07,false,"Urbandale Cycling","12.26","389","00:36:51","134","154","--","--","20.0","37.8","84","63","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","08:13.04","3","0.0","12.26","63","00:34:47","00:36:54","247","298"
Cycling,2023-07-20 06:27:14,false,"Des Moines Cycling","22.42","680","01:04:01","136","164","--","--","21.0","27.4","67","24","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:41.27","5","0.0","22.42","24","01:03:53","01:09:33","239","292"
Cycling,2023-07-19 16:53:56,false,"Johnston Cycling","15.33","369","00:35:41","132","156","--","--","25.8","34.2","28","37","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:01.53","4","0.0","15.33","37","00:35:13","00:35:41","238","258"
Cycling,2023-07-19 06:07:14,false,"Des Moines Cycling","20.91","481","00:51:22","129","161","--","--","24.4","38.4","70","27","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:51.63","5","0.0","20.91","27","00:50:35","00:51:22","238","292"
Cycling,2023-07-18 16:49:06,false,"Johnston Cycling","15.20","427","00:37:15","139","158","--","--","24.5","35.5","31","39","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:55.99","4","0.0","15.20","39","00:36:22","00:37:49","238","258"
Cycling,2023-07-18 05:42:15,false,"Des Moines Cycling","22.32","471","00:57:38","123","145","--","--","23.2","31.5","103","27","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:31.79","5","0.0","22.32","27","00:57:07","00:57:38","214","291"
Cycling,2023-07-17 18:37:06,false,"Des Moines Cycling","1.49","59","00:05:04.7","133","161","--","--","17.7","27.2","7","--","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:04.67","1","0.0","1.49","--","00:05:00","00:05:04.7","247","256"
Cycling,2023-07-17 17:15:47,false,"Urbandale Cycling","19.49","524","00:54:57","131","152","--","--","21.3","39.0","53","63","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","11:22.86","4","0.0","19.49","63","00:45:40","00:54:57","238","299"
Cycling,2023-07-17 05:43:55,false,"Des Moines Cycling","19.76","447","00:49:11","128","154","--","--","24.1","37.6","69","23","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","11:44.58","4","0.0","19.76","23","00:49:08","00:49:56","238","292"
Cycling,2023-07-15 12:42:24,false,"Ames Cycling","62.21","1,526","02:55:49","137","175","--","--","21.2","44.6","142","180","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:12.92","13","0.0","62.21","180","02:55:13","03:05:27","238","319"
Cycling,2023-07-15 09:24:36,false,"Des Moines Cycling","61.31","1,498","02:57:34","135","168","--","--","20.7","40.1","156","105","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:30.93","13","0.0","61.31","105","02:55:36","03:04:01","238","319"
Cycling,2023-07-14 16:16:40,false,"Urbandale Cycling","21.60","415","00:51:04","127","149","--","--","25.4","40.7","44","89","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","04:56.49","5","0.0","21.60","89","00:49:35","00:51:04","238","292"
Cycling,2023-07-14 06:18:21,false,"Des Moines Cycling","21.13","556","00:50:47","143","166","--","--","25.0","38.5","72","110","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:43.38","5","0.0","21.13","110","00:50:34","00:51:16","238","326"
Cycling,2023-07-13 21:16:58,false,"Urbandale Cycling","13.32","447","00:36:54","142","165","--","--","21.7","38.8","45","63","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","08:59.58","3","0.0","13.32","63","00:36:38","00:38:09","247","298"
Cycling,2023-07-13 05:32:45,false,"Des Moines Cycling","22.29","634","01:03:55","133","156","--","--","20.9","27.7","165","121","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:08.54","5","0.0","22.29","121","01:03:27","01:05:10","238","335"
Cycling,2023-07-12 16:28:17,false,"Urbandale Cycling","21.56","416","00:50:31","127","148","--","--","25.6","41.9","35","81","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","04:54.53","5","0.0","21.56","81","00:49:44","00:51:32","238","292"
Cycling,2023-07-12 05:51:33,false,"Des Moines Cycling","21.41","529","00:59:36","136","170","--","--","21.6","36.8","68","63","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:32.08","5","0.0","21.41","63","00:55:01","00:59:36","238","292"
Cycling,2023-07-11 19:16:31,false,"Johnston Cycling","16.02","506","00:41:22","143","165","--","--","23.2","33.1","36","44","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:38.24","4","0.0","16.02","44","00:40:49","00:41:22","238","259"
Cycling,2023-07-11 05:53:27,false,"Des Moines Cycling","21.12","671","00:58:10","141","169","--","--","21.8","29.4","74","21","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:01.37","5","0.0","21.12","21","00:57:49","00:58:10","238","292"
Cycling,2023-07-10 17:08:19,false,"Urbandale Cycling","21.27","641","00:49:27","147","172","--","--","25.8","44.0","25","64","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","04:11.29","5","0.0","21.27","64","00:48:54","00:49:27","238","292"
Cycling,2023-07-10 05:53:21,false,"Des Moines Cycling","21.23","541","00:52:01","135","157","--","--","24.5","38.0","73","31","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:49.67","5","0.0","21.23","31","00:51:52","00:52:16","238","292"
Cycling,2023-07-08 10:49:12,false,"Urbandale Cycling","17.03","568","00:54:09","135","168","--","--","18.9","40.0","67","111","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:55.89","4","0.0","17.03","111","00:52:13","00:54:09","247","299"
Cycling,2023-07-08 09:40:40,false,"Des Moines Cycling","17.13","647","00:53:51","145","175","--","--","19.1","32.4","122","57","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:51.96","4","0.0","17.13","57","00:51:55","00:54:34","225","299"
Cycling,2023-07-07 17:10:47,false,"Urbandale Cycling","21.94","428","00:53:53","122","140","--","--","24.4","38.9","36","78","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:51.91","5","0.0","21.94","78","00:53:12","00:55:03","238","292"
Cycling,2023-07-07 06:13:27,false,"Des Moines Cycling","20.69","479","00:49:57","132","151","--","--","24.9","36.0","66","22","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:32.69","5","0.0","20.69","22","00:49:52","00:49:57","238","292"
Cycling,2023-07-06 06:02:01,false,"Des Moines Cycling","22.48","587","01:09:49","124","166","--","--","19.3","27.3","80","37","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:47.70","5","0.0","22.48","37","01:05:30","01:13:31","239","292"
Cycling,2023-07-01 11:30:14,false,"Des Moines Cycling","27.61","628","01:20:30","122","150","--","--","20.6","33.6","184","127","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:38.65","7","0.0","27.61","127","01:18:04","01:23:37","238","330"
Cycling,2023-06-30 16:23:55,false,"Urbandale Cycling","22.18","599","00:49:00","143","173","--","--","27.2","42.5","35","81","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:24.92","5","0.0","22.18","81","00:48:33","00:49:00","238","292"
Cycling,2023-06-30 06:15:50,false,"Des Moines Cycling","21.43","572","00:55:13","135","162","--","--","23.3","34.8","69","93","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:17.06","5","0.0","21.43","93","00:52:36","00:55:13","238","315"
Cycling,2023-06-29 06:09:22,false,"Des Moines Cycling","22.42","831","01:00:10","155","180","--","--","22.4","30.4","132","91","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:02.79","5","0.0","22.42","91","00:59:38","01:00:10","237","306"
Cycling,2023-06-28 16:30:45,false,"Urbandale Cycling","22.00","735","00:50:07","160","179","--","--","26.3","41.5","36","79","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:25.03","5","0.0","22.00","79","00:49:20","00:50:07","238","292"
Cycling,2023-06-28 05:37:40,false,"Des Moines Cycling","21.30","660","00:45:25","158","175","--","--","28.1","41.5","142","102","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:23.51","5","0.0","21.30","102","00:45:18","00:45:25","238","318"
Cycling,2023-06-27 16:35:09,false,"Urbandale Cycling","22.17","677","00:50:39","150","167","--","--","26.3","42.3","36","82","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:33.54","5","0.0","22.17","82","00:50:02","00:50:39","238","292"
Cycling,2023-06-27 05:44:22,false,"Des Moines Cycling","22.64","630","00:55:46","140","170","--","--","24.4","33.0","67","25","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:53.43","5","0.0","22.64","25","00:54:20","00:55:46","238","291"
Cycling,2023-06-26 17:42:05,false,"Urbandale Cycling","22.21","654","00:46:42","155","172","--","--","28.5","42.4","33","79","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:46.20","5","0.0","22.21","79","00:46:23","00:46:42","238","292"
Cycling,2023-06-26 05:59:18,false,"Des Moines Cycling","21.28","666","00:50:03","149","174","--","--","25.5","33.9","66","28","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.06","6","0.0","21.28","28","00:49:52","00:50:03","238","292"
Cycling,2023-06-24 08:36:39,false,"Des Moines Cycling","13.95","509","00:36:43","152","164","--","--","22.8","31.8","85","172","0.00","0.0","0.0","0","--","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","10:06.28","3","0.0","13.95","172","00:33:45","00:36:43","237","334"
Cycling,2020-08-03 11:20:34,false,"Oxford Cycling","32.77","1,777","01:20:53","0","0","47","230","24.3","49.0","263","261","9.21","0.0","0.0","0","47","230","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:41.61","21","0.0","32.77","261","01:20:45","01:24:51","242","314"
Cycling,2020-07-28 17:16:08,false,"Marathon","42.95","2,297","01:44:31","0","0","50","237","24.7","46.1","380","361","8.60","0.0","0.0","0","50","237","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:43.04","27","0.0","42.95","361","01:44:03","01:48:23","237","315"
Cycling,2020-07-27 12:25:38,false,"Oxford Running","32.80","1,777","01:21:08","0","0","42","168","24.3","45.2","353","347","10.85","0.0","0.0","0","42","168","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:48.55","21","0.0","32.80","347","01:20:59","01:31:27","236","319"
Cycling,2020-07-25 14:34:16,false,"Oxford Running","26.83","1,456","01:06:24","0","0","45","157","24.2","44.4","273","248","9.63","0.0","0.0","0","45","157","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:05.13","17","0.0","26.83","248","01:06:20","01:07:48","242","315"
Cycling,2020-07-24 15:24:11,false,"Oxford Running","26.09","1,436","01:05:20","0","0","43","207","24.0","43.8","266","248","10.39","0.0","0.0","0","43","207","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:15.50","17","0.0","26.09","248","01:05:00","01:07:15","240","310"
Cycling,2020-07-20 15:14:44,false,"Oxford Running","14.23","771","00:36:33","0","0","50","179","23.4","46.9","122","129","8.84","0.0","0.0","0","50","179","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:54.74","9","0.0","14.23","129","00:36:31","00:36:33","243","299"
Cycling,2020-07-14 18:42:00,false,"Oxford Running","18.04","981","00:47:14","0","0","51","253","22.9","38.2","175","168","8.42","0.0","0.0","0","51","253","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:18.36","12","0.0","18.04","168","00:46:16","00:53:01","240","296"
